chrom	start	end	observed_overlap	p_value	bonferroni_p	significant
chr5	1830371	1831052	3304	0.009900990099009901	1.0	False
chr5	426094	426645	1968	0.009900990099009901	1.0	False
chr5	1251205	1251543	2840	0.15841584158415842	1.0	False
chr5	1837736	1837856	599	0.9306930693069307	1.0	False
chr5	2372650	2373427	487	0.8910891089108911	1.0	False
chr5	1945492	1946451	519	0.5445544554455446	1.0	False
chr5	1872350	1873055	262	0.801980198019802	1.0	False
chr5	1736250	1736907	2199	0.009900990099009901	1.0	False
chr5	2533674	2533856	1070	0.297029702970297	1.0	False
chr5	1123111	1123251	3554	0.06930693069306931	1.0	False
chr5	1420317	1421075	1888	0.019801980198019802	1.0	False
chr5	578573	579257	1811	0.3465346534653465	1.0	False
chr5	142612	143068	480	0.6831683168316832	1.0	False
chr5	2061672	2062007	303	0.7920792079207921	1.0	False
chr5	2519522	2520185	310	0.9801980198019802	1.0	False
chr5	1432141	1433077	1730	0.0891089108910891	1.0	False
chr5	1133787	1134608	1456	0.2871287128712871	1.0	False
chr5	2054978	2055943	764	0.8316831683168316	1.0	False
chr5	105645	106426	312	0.9207920792079208	1.0	False
chr5	94522	94704	4226	0.009900990099009901	1.0	False
chr5	1168824	1169105	1620	0.07920792079207921	1.0	False
chr5	2147426	2147536	1811	0.5544554455445545	1.0	False
chr5	1929013	1929150	200	0.8217821782178217	1.0	False
chr5	1969493	1969766	1786	0.25742574257425743	1.0	False
chr5	2584360	2584695	519	0.7425742574257426	1.0	False
chr5	335974	336200	115	0.8811881188118812	1.0	False
chr5	2027370	2027537	730	0.8316831683168316	1.0	False
chr5	1360554	1360723	933	0.21782178217821782	1.0	False
chr5	522944	523749	1819	0.019801980198019802	1.0	False
chr5	1272758	1273625	202	0.8613861386138614	1.0	False
chr5	1922773	1923364	5476	0.009900990099009901	1.0	False
chr5	785680	786303	851	0.5742574257425742	1.0	False
chr5	1773656	1774047	397	0.49504950495049505	1.0	False
chr5	796365	797221	53	0.9702970297029703	1.0	False
chr5	1377856	1378126	584	0.5346534653465347	1.0	False
chr5	705137	705472	1260	0.019801980198019802	1.0	False
chr5	2410978	2411239	1930	0.16831683168316833	1.0	False
chr5	1814680	1815628	937	0.22772277227722773	1.0	False
chr5	1456561	1456995	1172	0.2871287128712871	1.0	False
chr5	548568	548762	2365	0.06930693069306931	1.0	False
chr5	461720	462605	963	0.039603960396039604	1.0	False
chr5	1820021	1820193	1542	0.6336633663366337	1.0	False
chr5	1096623	1096739	4561	0.019801980198019802	1.0	False
chr5	1560127	1561076	3427	0.019801980198019802	1.0	False
chr5	2410637	2411297	1780	0.6138613861386139	1.0	False
chr5	2083071	2083463	2529	0.22772277227722773	1.0	False
chr5	73378	73895	744	0.7128712871287128	1.0	False
chr5	2331142	2331263	498	0.7128712871287128	1.0	False
chr5	718876	719790	928	0.693069306930693	1.0	False
chr5	1958281	1959262	2331	0.009900990099009901	1.0	False
chr5	251446	252153	2202	0.009900990099009901	1.0	False
chr5	2220125	2220424	2347	0.18811881188118812	1.0	False
chr5	1901562	1902010	884	0.5445544554455446	1.0	False
chr5	20195	20432	596	0.7326732673267327	1.0	False
chr5	311623	312496	683	0.8613861386138614	1.0	False
chr5	1091326	1091960	584	0.8613861386138614	1.0	False
chr5	2404955	2405636	234	0.9405940594059405	1.0	False
chr5	939131	939828	693	0.5445544554455446	1.0	False
chr5	413128	413425	4308	0.009900990099009901	1.0	False
chr5	2398462	2399071	1460	0.594059405940594	1.0	False
chr5	2201037	2201349	1739	0.6138613861386139	1.0	False
chr5	1265041	1265162	464	0.8910891089108911	1.0	False
chr5	953585	954348	3515	0.07920792079207921	1.0	False
chr5	2488368	2489117	1378	0.39603960396039606	1.0	False
chr5	1191283	1191471	167	0.9801980198019802	1.0	False
chr5	2052045	2052739	928	0.8514851485148515	1.0	False
chr5	350563	351451	158	0.7821782178217822	1.0	False
chr5	1991310	1991762	5848	0.009900990099009901	1.0	False
chr5	2496279	2496664	1320	0.009900990099009901	1.0	False
chr5	861779	862322	3593	0.06930693069306931	1.0	False
chr5	2320412	2320860	1923	0.5346534653465347	1.0	False
chr5	1845588	1845760	875	0.9207920792079208	1.0	False
chr5	1877776	1878033	766	0.6732673267326733	1.0	False
chr5	1217660	1218018	423	0.801980198019802	1.0	False
chr5	285391	285542	0	1.0	1.0	False
chr5	1128713	1129047	904	0.7722772277227723	1.0	False
chr5	1606539	1607258	857	0.37623762376237624	1.0	False
chr5	1285582	1286453	1133	0.7425742574257426	1.0	False
chr5	755695	756482	652	0.6732673267326733	1.0	False
chr5	558799	559284	1569	0.0297029702970297	1.0	False
chr5	1713247	1714013	929	0.37623762376237624	1.0	False
chr5	959943	960506	154	0.9702970297029703	1.0	False
chr5	292159	292521	284	0.8613861386138614	1.0	False
chr5	464677	464897	2691	0.16831683168316833	1.0	False
chr5	887982	888674	263	0.6237623762376238	1.0	False
chr5	436546	437173	1156	0.09900990099009901	1.0	False
chr5	1368042	1368856	442	0.8712871287128713	1.0	False
chr5	1444052	1444531	648	0.32673267326732675	1.0	False
chr5	674736	675644	120	0.9207920792079208	1.0	False
chr5	167808	168462	1075	0.6039603960396039	1.0	False
chr5	1056806	1057281	800	0.019801980198019802	1.0	False
chr5	2223853	2224543	3009	0.039603960396039604	1.0	False
chr5	2461089	2461310	4102	0.009900990099009901	1.0	False
chr5	725031	725261	1494	0.2079207920792079	1.0	False
chr5	2347080	2347840	1007	0.019801980198019802	1.0	False
chr5	22433	23059	831	0.5247524752475248	1.0	False
chr5	2281307	2281651	742	0.6039603960396039	1.0	False
chr5	2567664	2568662	2225	0.0891089108910891	1.0	False
chr5	1056916	1057231	2969	0.009900990099009901	1.0	False
chr5	598947	599879	1103	0.6633663366336634	1.0	False
chr5	1631724	1631860	2016	0.09900990099009901	1.0	False
chr5	1571626	1571867	271	0.8514851485148515	1.0	False
chr5	2423949	2424860	86	1.0	1.0	False
chr5	2588277	2588864	764	0.7524752475247525	1.0	False
chr5	708299	708976	2097	0.32673267326732675	1.0	False
chr5	134888	135125	1297	0.19801980198019803	1.0	False
chr5	1090503	1091069	591	0.7326732673267327	1.0	False
chr5	679495	680059	833	0.9504950495049505	1.0	False
chr5	1371310	1372245	473	0.6039603960396039	1.0	False
chr5	1451613	1451809	322	0.6039603960396039	1.0	False
chr5	1408618	1409419	712	0.49504950495049505	1.0	False
chr5	2189674	2189876	1076	0.33663366336633666	1.0	False
chr5	1798987	1799337	1745	0.16831683168316833	1.0	False
chr5	845961	846137	1027	0.43564356435643564	1.0	False
chr5	2121552	2121902	75	0.9801980198019802	1.0	False
chr5	2509120	2510100	1649	0.009900990099009901	1.0	False
chr5	1842702	1842829	0	1.0	1.0	False
chr5	637404	638009	0	1.0	1.0	False
chr5	1261733	1261939	317	0.9405940594059405	1.0	False
chr5	1360221	1361118	2993	0.10891089108910891	1.0	False
chr5	1662401	1663146	2259	0.26732673267326734	1.0	False
chr5	1761783	1762505	3018	0.019801980198019802	1.0	False
chr5	2361256	2361536	1419	0.32673267326732675	1.0	False
chr5	1135936	1136886	335	0.5148514851485149	1.0	False
chr5	421631	421957	1325	0.6138613861386139	1.0	False
chr5	1351349	1352267	404	0.7425742574257426	1.0	False
chr5	978045	978654	549	0.8910891089108911	1.0	False
chr5	1965342	1966087	3142	0.1188118811881188	1.0	False
chr5	2345836	2346235	544	0.8712871287128713	1.0	False
chr5	1700901	1701612	307	0.9306930693069307	1.0	False
chr5	1377735	1378247	640	0.8118811881188119	1.0	False
chr5	736428	736754	3522	0.0297029702970297	1.0	False
chr5	1839146	1839526	2282	0.43564356435643564	1.0	False
chr5	823764	824083	1000	0.42574257425742573	1.0	False
chr5	1479263	1479706	1442	0.38613861386138615	1.0	False
chr5	502143	502984	1398	0.22772277227722773	1.0	False
chr5	1968705	1969203	552	0.5445544554455446	1.0	False
chr5	1686981	1687853	138	0.7821782178217822	1.0	False
chr5	1402258	1403076	342	0.5445544554455446	1.0	False
chr5	663493	664410	1704	0.2376237623762376	1.0	False
chr5	1963677	1964065	440	0.07920792079207921	1.0	False
chr5	2397678	2398005	456	0.0891089108910891	1.0	False
chr5	476514	477263	62	0.9108910891089109	1.0	False
chr5	1487690	1488121	1419	0.039603960396039604	1.0	False
chr5	2013731	2014489	664	0.8613861386138614	1.0	False
chr5	2310471	2310884	813	0.6534653465346535	1.0	False
chr5	1312202	1313179	3049	0.0297029702970297	1.0	False
chr5	603205	603871	901	0.6336633663366337	1.0	False
chr5	2372382	2372756	4384	0.0297029702970297	1.0	False
chr5	1088575	1089170	22	0.9801980198019802	1.0	False
chr5	2145390	2146190	1420	0.19801980198019803	1.0	False
chr5	2200969	2201093	584	0.3069306930693069	1.0	False
chr5	1170534	1171353	2582	0.25742574257425743	1.0	False
chr5	1959207	1959618	884	0.7722772277227723	1.0	False
chr5	2389529	2390522	962	0.0594059405940594	1.0	False
chr5	18387	18489	1871	0.1485148514851485	1.0	False
chr5	2443730	2444048	138	0.9306930693069307	1.0	False
chr5	1482909	1483693	2483	0.39603960396039606	1.0	False
chr5	2552517	2553416	1779	0.25742574257425743	1.0	False
chr5	599067	599672	2194	0.019801980198019802	1.0	False
chr5	1354517	1354848	1625	0.019801980198019802	1.0	False
chr5	1030724	1031634	2689	0.09900990099009901	1.0	False
chr5	341674	342494	1835	0.2871287128712871	1.0	False
chr5	470742	471664	969	0.21782178217821782	1.0	False
chr5	1079938	1080891	2130	0.3465346534653465	1.0	False
chr5	416820	417820	3909	0.009900990099009901	1.0	False
chr5	305916	306333	1803	0.009900990099009901	1.0	False
chr5	2161059	2161231	174	0.9306930693069307	1.0	False
chr5	297354	297694	1979	0.12871287128712872	1.0	False
chr5	1309192	1309886	2204	0.009900990099009901	1.0	False
chr5	1900403	1900840	2750	0.1188118811881188	1.0	False
chr5	723539	723954	3607	0.09900990099009901	1.0	False
chr5	1289925	1290399	2592	0.25742574257425743	1.0	False
chr5	735457	735987	940	0.42574257425742573	1.0	False
chr5	517074	517965	3230	0.019801980198019802	1.0	False
chr5	2529957	2530289	1414	0.009900990099009901	1.0	False
chr5	2305643	2306015	2225	0.45544554455445546	1.0	False
chr5	1617551	1618450	876	0.5148514851485149	1.0	False
chr5	1483162	1483638	2684	0.18811881188118812	1.0	False
chr5	2081649	2081924	391	0.6138613861386139	1.0	False
chr5	1540358	1540926	808	0.5247524752475248	1.0	False
chr5	55003	55328	659	0.48514851485148514	1.0	False
chr5	653316	654055	722	0.5841584158415841	1.0	False
chr5	1086125	1086397	825	0.6534653465346535	1.0	False
chr5	1534147	1535051	341	0.2079207920792079	1.0	False
chr5	867265	867920	443	0.297029702970297	1.0	False
chr5	2050128	2050902	1466	0.46534653465346537	1.0	False
chr5	628589	629576	1970	0.12871287128712872	1.0	False
chr5	1890328	1890465	349	0.8415841584158416	1.0	False
chr5	2581545	2582180	1505	0.7524752475247525	1.0	False
chr5	1015844	1016318	648	0.5148514851485149	1.0	False
chr5	513566	513667	978	0.7821782178217822	1.0	False
chr5	674614	674975	1393	0.801980198019802	1.0	False
chr5	2298819	2298971	2119	0.38613861386138615	1.0	False
chr5	1236615	1237475	283	0.8811881188118812	1.0	False
chr5	264247	264474	2880	0.12871287128712872	1.0	False
chr5	1220567	1221458	248	0.9900990099009901	1.0	False
chr5	927518	928414	619	0.04950495049504951	1.0	False
chr5	1606210	1606990	4524	0.0297029702970297	1.0	False
chr5	1010007	1010604	0	1.0	1.0	False
chr5	1741806	1742342	2678	0.13861386138613863	1.0	False
chr5	2477466	2477725	1350	0.019801980198019802	1.0	False
chr5	2361544	2362227	1397	0.6633663366336634	1.0	False
chr5	2251859	2252703	522	0.9306930693069307	1.0	False
chr5	1818265	1818608	1274	0.6534653465346535	1.0	False
chr5	1947456	1948112	797	0.009900990099009901	1.0	False
chr5	929055	929844	2318	0.1188118811881188	1.0	False
chr5	893692	894111	1148	0.46534653465346537	1.0	False
chr5	298272	299049	2218	0.09900990099009901	1.0	False
chr5	2620770	2621765	731	0.8613861386138614	1.0	False
chr5	510511	510688	2091	0.32673267326732675	1.0	False
chr5	943160	943627	3029	0.1485148514851485	1.0	False
chr5	2313989	2314298	1836	0.009900990099009901	1.0	False
chr5	2523160	2524049	426	0.7623762376237624	1.0	False
chr5	517539	517648	1414	0.09900990099009901	1.0	False
chr5	1763489	1764311	1031	0.46534653465346537	1.0	False
chr5	1822171	1822303	216	0.6039603960396039	1.0	False
chr5	1618867	1619522	2075	0.5346534653465347	1.0	False
chr5	702991	703868	4735	0.019801980198019802	1.0	False
chr5	1090242	1090931	733	0.26732673267326734	1.0	False
chr5	1881560	1881900	885	0.7821782178217822	1.0	False
chr5	554311	554436	997	0.7623762376237624	1.0	False
chr5	906940	907553	2098	0.06930693069306931	1.0	False
chr5	1012408	1013372	589	0.8811881188118812	1.0	False
chr5	651912	652221	3029	0.039603960396039604	1.0	False
chr5	1717519	1718231	2153	0.07920792079207921	1.0	False
chr5	155426	155942	2391	0.04950495049504951	1.0	False
chr5	1091947	1092436	109	0.8712871287128713	1.0	False
chr5	1470171	1470846	238	0.9801980198019802	1.0	False
chr5	2511698	2512502	2012	0.019801980198019802	1.0	False
chr5	1023458	1024458	1131	0.009900990099009901	1.0	False
chr5	561303	562065	1730	0.33663366336633666	1.0	False
chr5	2367181	2367820	123	0.9108910891089109	1.0	False
chr5	1931486	1932346	1860	0.44554455445544555	1.0	False
chr5	1023546	1024344	155	0.6237623762376238	1.0	False
chr5	572255	572702	654	0.18811881188118812	1.0	False
chr5	2468254	2468357	930	0.18811881188118812	1.0	False
chr5	1967269	1967720	1815	0.039603960396039604	1.0	False
chr5	1512264	1512879	1047	0.2376237623762376	1.0	False
chr5	929186	929747	556	0.6336633663366337	1.0	False
chr5	1111774	1112396	767	0.48514851485148514	1.0	False
chr5	1573716	1574610	5605	0.009900990099009901	1.0	False
chr5	245956	246406	1655	0.7425742574257426	1.0	False
chr5	347839	348577	908	0.8316831683168316	1.0	False
chr5	722466	723454	2017	0.12871287128712872	1.0	False
chr5	632614	633165	2410	0.21782178217821782	1.0	False
chr5	936061	936824	2523	0.19801980198019803	1.0	False
chr5	43724	44262	750	0.594059405940594	1.0	False
chr5	254660	254818	1221	0.5742574257425742	1.0	False
chr5	962268	962977	481	0.7524752475247525	1.0	False
chr5	2204369	2204834	4528	0.009900990099009901	1.0	False
chr5	642664	642767	485	0.9405940594059405	1.0	False
chr5	1551949	1552703	601	0.37623762376237624	1.0	False
chr5	1046539	1046998	3491	0.009900990099009901	1.0	False
chr5	1832398	1833108	1111	0.7128712871287128	1.0	False
chr5	1154729	1155331	1736	0.13861386138613863	1.0	False
chr5	1965605	1966382	335	0.8910891089108911	1.0	False
chr5	1062252	1063053	1352	0.33663366336633666	1.0	False
chr5	945655	945955	1263	0.3465346534653465	1.0	False
chr5	700554	700781	2287	0.44554455445544555	1.0	False
chr5	2114604	2115407	1287	0.009900990099009901	1.0	False
chr5	2121745	2122517	2651	0.12871287128712872	1.0	False
chr5	1853341	1854026	3586	0.019801980198019802	1.0	False
chr5	1877540	1878236	2778	0.0594059405940594	1.0	False
chr5	2147274	2147664	1910	0.26732673267326734	1.0	False
chr5	1128441	1129332	1360	0.38613861386138615	1.0	False
chr5	124580	124753	797	0.5544554455445545	1.0	False
chr5	1850877	1851717	759	0.8514851485148515	1.0	False
chr5	2365726	2366304	921	0.44554455445544555	1.0	False
chr5	53672	54412	765	0.8811881188118812	1.0	False
chr5	1246910	1247264	0	1.0	1.0	False
chr5	268854	269636	4	0.9405940594059405	1.0	False
chr5	1301687	1302500	0	1.0	1.0	False
chr5	947777	948150	299	0.801980198019802	1.0	False
chr5	2049352	2049954	473	0.12871287128712872	1.0	False
chr5	2189988	2190686	2405	0.10891089108910891	1.0	False
chr5	1325897	1326007	889	0.7128712871287128	1.0	False
chr5	2549716	2550108	0	1.0	1.0	False
chr5	750301	751187	1687	0.43564356435643564	1.0	False
chr5	717884	718444	904	0.5544554455445545	1.0	False
chr5	1298837	1299168	3285	0.18811881188118812	1.0	False
chr5	1910589	1911187	2621	0.297029702970297	1.0	False
chr5	1839078	1839433	1605	0.44554455445544555	1.0	False
chr5	545432	545726	3090	0.1485148514851485	1.0	False
chr5	606084	606878	225	0.7227722772277227	1.0	False
chr5	885544	886287	821	0.8118811881188119	1.0	False
chr5	1579294	1579552	1713	0.25742574257425743	1.0	False
chr5	501219	502206	3579	0.09900990099009901	1.0	False
chr5	793459	794454	3177	0.10891089108910891	1.0	False
chr5	1509656	1510468	755	0.4752475247524752	1.0	False
chr5	1363953	1364448	611	0.7623762376237624	1.0	False
chr5	1310396	1311110	1752	0.0891089108910891	1.0	False
chr5	146721	147416	2424	0.1188118811881188	1.0	False
chr5	1957451	1958016	671	0.8316831683168316	1.0	False
chr5	2489118	2489239	341	0.8910891089108911	1.0	False
chr5	594003	594400	611	0.8811881188118812	1.0	False
chr5	166765	167341	54	0.9603960396039604	1.0	False
chr5	1659696	1660239	0	1.0	1.0	False
chr5	833830	834667	798	0.693069306930693	1.0	False
chr5	2331907	2332692	104	0.9900990099009901	1.0	False
chr5	2402630	2403089	2029	0.31683168316831684	1.0	False
chr5	2320633	2321029	1565	0.2871287128712871	1.0	False
chr5	1508474	1508904	1639	0.5346534653465347	1.0	False
chr5	380636	381480	2204	0.19801980198019803	1.0	False
chr5	1962266	1962819	2775	0.009900990099009901	1.0	False
chr5	2437059	2437971	2823	0.2079207920792079	1.0	False
chr5	1199399	1200263	422	0.7722772277227723	1.0	False
chr5	1223763	1224689	536	0.7821782178217822	1.0	False
chr5	1711310	1711905	3100	0.06930693069306931	1.0	False
chr5	1193568	1194462	1133	0.7128712871287128	1.0	False
chr5	146791	147232	206	0.8118811881188119	1.0	False
chr5	358164	358597	1493	0.5841584158415841	1.0	False
chr5	1408147	1408360	894	0.8415841584158416	1.0	False
chr5	2382429	2382541	0	1.0	1.0	False
chr5	2495014	2495182	1022	0.6732673267326733	1.0	False
chr5	443503	443805	311	0.9702970297029703	1.0	False
chr5	8429	9277	596	0.8712871287128713	1.0	False
chr5	783498	784308	1298	0.7128712871287128	1.0	False
chr5	1442611	1443298	853	0.13861386138613863	1.0	False
chr5	95969	96525	1044	0.2376237623762376	1.0	False
chr5	1649100	1649225	1407	0.009900990099009901	1.0	False
chr5	2059116	2059497	2089	0.12871287128712872	1.0	False
chr5	1595968	1596826	1119	0.3465346534653465	1.0	False
chr5	1187305	1187513	1896	0.019801980198019802	1.0	False
chr5	1730168	1731150	1667	0.42574257425742573	1.0	False
chr5	2264313	2265110	1063	0.6237623762376238	1.0	False
chr5	1137649	1138563	1192	0.37623762376237624	1.0	False
chr5	2590644	2591380	1588	0.13861386138613863	1.0	False
chr5	139052	140018	1032	0.09900990099009901	1.0	False
chr5	1284413	1284830	3042	0.09900990099009901	1.0	False
chr5	1169016	1169690	1138	0.09900990099009901	1.0	False
chr5	2413416	2413972	1595	0.06930693069306931	1.0	False
chr5	279994	280914	1725	0.009900990099009901	1.0	False
chr5	1734209	1734728	305	0.9405940594059405	1.0	False
chr5	1034412	1035251	982	0.48514851485148514	1.0	False
chr5	319823	320285	695	0.6732673267326733	1.0	False
chr5	295158	295656	2462	0.04950495049504951	1.0	False
chr5	969160	970027	4326	0.0297029702970297	1.0	False
chr5	1200483	1200938	2372	0.1782178217821782	1.0	False
chr5	2226087	2226486	1284	0.0297029702970297	1.0	False
chr5	1667459	1668176	2193	0.37623762376237624	1.0	False
chr5	2617274	2617443	4873	0.009900990099009901	1.0	False
chr5	692326	692712	2590	0.40594059405940597	1.0	False
chr5	2254352	2255200	1973	0.09900990099009901	1.0	False
chr5	139143	140011	568	0.7425742574257426	1.0	False
chr5	833468	834088	3173	0.10891089108910891	1.0	False
chr5	2623517	2624315	1085	0.12871287128712872	1.0	False
chr5	1131903	1132490	3677	0.039603960396039604	1.0	False
chr5	1914629	1915411	700	0.7920792079207921	1.0	False
chr5	1705104	1705722	312	0.9306930693069307	1.0	False
chr5	194206	194365	4093	0.009900990099009901	1.0	False
chr5	1378279	1379051	2240	0.009900990099009901	1.0	False
chr5	2066963	2067109	415	0.2871287128712871	1.0	False
chr5	1653433	1654160	560	0.8910891089108911	1.0	False
chr5	2258576	2259472	1550	0.22772277227722773	1.0	False
chr5	2009230	2009947	3669	0.009900990099009901	1.0	False
chr5	2457129	2457734	3073	0.009900990099009901	1.0	False
chr5	2469705	2470412	2196	0.22772277227722773	1.0	False
chr5	1148036	1148772	1540	0.43564356435643564	1.0	False
chr5	2402626	2403158	1526	0.7227722772277227	1.0	False
chr5	1541478	1542238	2034	0.009900990099009901	1.0	False
chr5	1153739	1154521	802	0.5247524752475248	1.0	False
chr5	2063712	2063886	3158	0.19801980198019803	1.0	False
chr5	786529	787100	104	0.8712871287128713	1.0	False
chr5	1028017	1028765	2673	0.07920792079207921	1.0	False
chr5	2495432	2496200	2178	0.21782178217821782	1.0	False
chr5	519860	520708	2189	0.46534653465346537	1.0	False
chr5	1285756	1286715	3248	0.0297029702970297	1.0	False
chr5	1719365	1720351	1386	0.13861386138613863	1.0	False
chr5	2286641	2287485	620	0.1188118811881188	1.0	False
chr5	635053	635507	901	0.009900990099009901	1.0	False
chr5	909067	909447	500	0.693069306930693	1.0	False
chr5	2472006	2472880	899	0.39603960396039606	1.0	False
chr5	313192	313990	310	0.6138613861386139	1.0	False
chr5	1633708	1634400	1395	0.25742574257425743	1.0	False
chr5	613617	613787	1541	0.39603960396039606	1.0	False
chr5	829152	829944	1151	0.26732673267326734	1.0	False
chr5	2212361	2212890	242	0.6138613861386139	1.0	False
chr5	1050703	1050969	168	0.8712871287128713	1.0	False
chr5	845951	846653	1011	0.6831683168316832	1.0	False
chr5	2556808	2557354	674	0.7128712871287128	1.0	False
chr5	178999	179351	375	0.6633663366336634	1.0	False
chr5	2061563	2062214	450	0.8118811881188119	1.0	False
chr5	52391	53013	2348	0.3564356435643564	1.0	False
chr5	236702	236954	189	0.9603960396039604	1.0	False
chr5	1630145	1630622	207	0.9306930693069307	1.0	False
chr5	492304	492966	515	0.6633663366336634	1.0	False
chr5	826591	827210	239	0.9801980198019802	1.0	False
chr5	1289668	1289829	494	0.6633663366336634	1.0	False
chr5	1548312	1549182	1605	0.504950495049505	1.0	False
chr5	2051721	2051968	425	0.8712871287128713	1.0	False
chr5	2170242	2170926	214	0.8514851485148515	1.0	False
chr5	2534358	2535132	1276	0.3465346534653465	1.0	False
chr5	1099681	1100370	586	0.7623762376237624	1.0	False
chr5	858637	858842	1159	0.5445544554455446	1.0	False
chr5	897880	898512	923	0.40594059405940597	1.0	False
chr5	2531164	2531586	44	0.8811881188118812	1.0	False
chr5	2271623	2272431	483	0.504950495049505	1.0	False
chr5	2577034	2577872	1985	0.0594059405940594	1.0	False
chr5	2109689	2110142	1384	0.693069306930693	1.0	False
chr5	1399223	1399601	1226	0.2871287128712871	1.0	False
chr5	1109282	1109427	1916	0.45544554455445546	1.0	False
chr5	283701	284200	543	0.39603960396039606	1.0	False
chr5	937643	938453	555	0.0891089108910891	1.0	False
chr5	1937358	1937671	1280	0.6336633663366337	1.0	False
chr5	2606350	2606664	1841	0.48514851485148514	1.0	False
chr5	89267	90199	1283	0.48514851485148514	1.0	False
chr5	1452922	1453035	2064	0.297029702970297	1.0	False
chr5	1726652	1727148	2049	0.2871287128712871	1.0	False
chr5	79969	80484	719	0.7029702970297029	1.0	False
chr5	235128	236080	669	0.6039603960396039	1.0	False
chr5	625567	625796	3702	0.07920792079207921	1.0	False
chr5	1272503	1272940	1848	0.009900990099009901	1.0	False
chr5	1605145	1605910	517	0.900990099009901	1.0	False
chr5	1725714	1726243	496	0.8118811881188119	1.0	False
chr5	883815	884803	232	0.8217821782178217	1.0	False
chr5	1935494	1936178	3987	0.009900990099009901	1.0	False
chr5	2291883	2292043	638	0.5148514851485149	1.0	False
chr5	2476040	2476780	268	0.5742574257425742	1.0	False
chr5	462458	462654	1155	0.594059405940594	1.0	False
chr5	329325	330204	226	0.7623762376237624	1.0	False
chr5	436114	436316	205	0.8712871287128713	1.0	False
chr5	1722909	1723865	0	1.0	1.0	False
chr5	523653	524174	902	0.2376237623762376	1.0	False
chr5	2515648	2516036	979	0.8613861386138614	1.0	False
chr5	2257946	2258171	3423	0.0594059405940594	1.0	False
chr5	1564768	1565428	1987	0.04950495049504951	1.0	False
chr5	849946	850626	1491	0.07920792079207921	1.0	False
chr5	1850918	1851243	1915	0.25742574257425743	1.0	False
chr5	1671993	1672950	2832	0.0297029702970297	1.0	False
chr5	1438697	1439396	834	0.43564356435643564	1.0	False
chr5	1318476	1319028	783	0.40594059405940597	1.0	False
chr5	306442	307075	595	0.9306930693069307	1.0	False
chr5	1126557	1126697	260	0.8712871287128713	1.0	False
chr5	46277	46619	132	0.9306930693069307	1.0	False
chr5	2190015	2190872	491	0.8514851485148515	1.0	False
chr5	411286	412008	2060	0.009900990099009901	1.0	False
chr5	2408000	2408731	1561	0.15841584158415842	1.0	False
chr5	37641	38429	5378	0.009900990099009901	1.0	False
chr5	1228378	1228929	3076	0.07920792079207921	1.0	False
chr5	1462211	1462978	378	0.3465346534653465	1.0	False
chr5	1649466	1649728	325	0.6534653465346535	1.0	False
chr5	583332	583677	2658	0.24752475247524752	1.0	False
chr5	1696142	1696949	1016	0.7623762376237624	1.0	False
chr5	1407779	1408735	0	1.0	1.0	False
chr5	284568	285556	735	0.7227722772277227	1.0	False
chr5	1645748	1646457	2787	0.039603960396039604	1.0	False
chr5	1481091	1481731	4639	0.019801980198019802	1.0	False
chr5	1577055	1577618	1421	0.297029702970297	1.0	False
chr5	1923140	1923538	1950	0.15841584158415842	1.0	False
chr5	1527090	1527980	1274	0.43564356435643564	1.0	False
chr5	1050695	1051617	941	0.42574257425742573	1.0	False
chr5	380080	380466	1559	0.7227722772277227	1.0	False
chr5	1601182	1602168	644	0.7425742574257426	1.0	False
chr5	2008656	2009018	771	0.8415841584158416	1.0	False
chr5	1693752	1694414	378	0.8613861386138614	1.0	False
chr5	653797	654441	909	0.8118811881188119	1.0	False
chr5	450515	451045	1618	0.18811881188118812	1.0	False
chr5	1831054	1831229	157	0.8613861386138614	1.0	False
chr5	1206220	1207178	232	0.43564356435643564	1.0	False
chr5	518960	519559	420	0.6633663366336634	1.0	False
chr5	1646857	1647014	504	0.7623762376237624	1.0	False
chr5	750055	750278	196	0.8811881188118812	1.0	False
chr5	2160901	2161090	202	0.8415841584158416	1.0	False
chr5	945854	945995	476	0.801980198019802	1.0	False
chr5	27096	28031	3396	0.009900990099009901	1.0	False
chr5	736019	736653	745	0.8514851485148515	1.0	False
chr5	1195992	1196587	1837	0.6534653465346535	1.0	False
chr5	1502034	1502793	386	0.9702970297029703	1.0	False
chr5	994012	994538	1539	0.4752475247524752	1.0	False
chr5	578531	579289	417	0.7623762376237624	1.0	False
chr5	560676	561566	1215	0.4158415841584158	1.0	False
chr5	1919440	1919919	1673	0.5544554455445545	1.0	False
chr5	1580511	1580745	1759	0.1485148514851485	1.0	False
chr5	1657225	1657662	389	0.7821782178217822	1.0	False
chr5	923513	923835	1764	0.2376237623762376	1.0	False
chr5	1949681	1950571	770	0.4158415841584158	1.0	False
chr5	1931842	1932181	1444	0.5445544554455446	1.0	False
chr5	855157	855598	216	0.9504950495049505	1.0	False
chr5	1519803	1520778	105	0.8811881188118812	1.0	False
chr5	833493	834135	1231	0.009900990099009901	1.0	False
chr5	1515289	1515931	682	0.5148514851485149	1.0	False
chr5	1019010	1019904	2334	0.3069306930693069	1.0	False
chr5	1502540	1502894	876	0.3564356435643564	1.0	False
chr5	1149846	1150092	2986	0.039603960396039604	1.0	False
chr5	675085	675355	1678	0.0297029702970297	1.0	False
chr5	2532446	2532737	1097	0.009900990099009901	1.0	False
